source_sector,raw_sector,block_dimension,convention_status,variable,value_mod_1000003,perennial_id,coordinate_fingerprint_id
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[4,0]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[4,1]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[4,2]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[4,3]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[4,4]",1,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[4,5]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[4,6]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[4,7]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[4,8]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[5,0]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[5,1]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[5,2]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[5,3]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[5,4]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[5,5]",1,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[5,6]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[5,7]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[5,8]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[6,0]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[6,1]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[6,2]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[6,3]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[6,4]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[6,5]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[6,6]",1,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[6,7]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[6,8]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[7,0]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[7,1]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[7,2]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[7,3]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[7,4]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[7,5]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[7,6]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[7,7]",1,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[7,8]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[8,0]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[8,1]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[8,2]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[8,3]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[8,4]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[8,5]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[8,6]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[8,7]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"g[8,8]",1,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[0,0]",1,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[0,1]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[0,2]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[0,3]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[0,4]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[0,5]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[0,6]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[0,7]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[0,8]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[1,0]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[1,1]",1,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[1,2]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[1,3]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[1,4]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[1,5]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[1,6]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[1,7]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[1,8]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[2,0]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[2,1]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[2,2]",1,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[2,3]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[2,4]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[2,5]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[2,6]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[2,7]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[2,8]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[3,0]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[3,1]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[3,2]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[3,3]",1,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[3,4]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[3,5]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[3,6]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[3,7]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[3,8]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[4,0]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[4,1]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[4,2]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[4,3]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[4,4]",1,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[4,5]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[4,6]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[4,7]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[4,8]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[5,0]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[5,1]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[5,2]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[5,3]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[5,4]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[5,5]",1,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[5,6]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[5,7]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[5,8]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[6,0]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[6,1]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[6,2]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[6,3]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[6,4]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[6,5]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[6,6]",1,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[6,7]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[6,8]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[7,0]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[7,1]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[7,2]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[7,3]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[7,4]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[7,5]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[7,6]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[7,7]",1,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[7,8]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[8,0]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[8,1]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[8,2]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[8,3]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[8,4]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[8,5]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[8,6]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[8,7]",0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,"ginv[8,8]",1,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,REPO_STORED_BASIS_CONVENTION,det_g,1,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[0,0]",1,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[0,1]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[0,2]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[0,3]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[0,4]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[0,5]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[0,6]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[0,7]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[0,8]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[0,9]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[0,10]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[0,11]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[1,0]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[1,1]",1,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[1,2]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[1,3]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[1,4]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[1,5]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[1,6]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[1,7]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[1,8]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[1,9]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[1,10]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[1,11]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[2,0]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[2,1]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[2,2]",1,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[2,3]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[2,4]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[2,5]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[2,6]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[2,7]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[2,8]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[2,9]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[2,10]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[2,11]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[3,0]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[3,1]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[3,2]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[3,3]",1,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[3,4]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[3,5]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[3,6]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[3,7]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,REPO_STORED_BASIS_CONVENTION,"g[3,8]",0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
